,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_055657.1,NC_055657.1,2682569.0,Chrysothrix chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[1651864],['Penicillium citreosulfuratum'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
MZ600509.1,MZ600509.1,2980978.0,Conidiobolus heterosporus totivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[1167838],['Capillidium heterosporum'],Fungi,Zoopagomycota,Entomophthoromycetes,Entomophthorales,Ancylistaceae,Capillidium,Biota,Biota,Fungi,,Fungi
MT659125.2,MT659125.2,2867550.0,Fusarium oxysporum alternavirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Alternaviridae,Alternavirus,[5507],['Fusarium oxysporum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
MW553938.1,MW553938.1,2954854.0,Phomopsis vexans victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[1303515],['Diaporthe vexans'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Biota,Biota,Fungi,,Fungi
MW590707.1,MW590707.1,2951151.0,Nigrospora chinensis victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[2022754],['Nigrospora chinensis'],Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,Biota,Biota,Fungi,,Fungi
MZ484498.1,MZ484498.1,1955172.0,Totiviridae sp.,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[184743],['Cosmocalanus darwinii'],Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Cosmocalanus,Biota,Biota,Invertebrate,,Invertebrate
MW455095.1,MW455095.1,2937674.0,Diaporthe pseudophoenicicola chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Chrysovirus,[1303595],['Diaporthe pseudophoenicicola'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Biota,Biota,Fungi,,Fungi
MW455094.1,MW455094.1,2937674.0,Diaporthe pseudophoenicicola chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Chrysovirus,[1303595],['Diaporthe pseudophoenicicola'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Biota,Biota,Fungi,,Fungi
MW251336.1,MW251336.1,2929642.0,Zyryana toti-like virus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[1245328],['Coquillettidia richiardii'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Biota,Biota,Invertebrate,,Invertebrate
MT873528.1,MT873528.1,2883587.0,Helianthus annuus leaf-associated totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[652029],['Puccinia helianthi'],Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Biota,Biota,Fungi,,Fungi
OL471349.1,OL471349.1,2919399.0,Pterostylis totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[78843],['Pterostylis nutans'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Pterostylis,Biota,Biota,Viridiplantae,,Viridiplantae
OL471346.1,OL471346.1,2919399.0,Pterostylis totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[78843],['Pterostylis nutans'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Pterostylis,Biota,Biota,Viridiplantae,,Viridiplantae
OK317708.1,OK317708.1,2902950.0,signal crayfish associated toti-like virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[6724],['Astacoidea'],Metazoa,Arthropoda,Malacostraca,Decapoda,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MG887760.1,MG887760.1,2485919.0,Penicillium roseopurpureum chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,[69786],['Penicillium roseopurpureum'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
MZ852367.1,MZ852367.1,2900516.0,Drosophila-associated totivirus 3,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7227],['Drosophila melanogaster'],Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Biota,Biota,Invertebrate,,Invertebrate
MZ852364.1,MZ852364.1,2900515.0,Drosophila-associated totivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7227],['Drosophila melanogaster'],Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Biota,Biota,Invertebrate,,Invertebrate
MW656211.1,MW656211.1,2870620.0,Alternaria solani chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Chrysovirus,[48100],['Alternaria solani'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Biota,Biota,Fungi,,Fungi
MW656210.1,MW656210.1,2870620.0,Alternaria solani chrysovirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Chrysovirus,[48100],['Alternaria solani'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Biota,Biota,Fungi,,Fungi
MW596351.1,MW596351.1,2820829.0,Rhizoctonia solani megabirnavirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Megabirnaviridae,Megabirnavirus,[456999],['Rhizoctonia solani'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
MT435499.1,MT435499.1,2849063.0,Aedes aegypti totivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7159],['Aedes aegypti'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
MN630182.1,MN630182.1,2744807.0,Erysiphe necator associated chryso-like virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MW199273.1,MW199273.1,1955172.0,Totiviridae sp.,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[81707],['Nycteribiidae'],Metazoa,Arthropoda,Insecta,Diptera,Nycteribiidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MW199272.1,MW199272.1,1955172.0,Totiviridae sp.,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[81707],['Nycteribiidae'],Metazoa,Arthropoda,Insecta,Diptera,Nycteribiidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MW199271.1,MW199271.1,1955172.0,Totiviridae sp.,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[81707],['Nycteribiidae'],Metazoa,Arthropoda,Insecta,Diptera,Nycteribiidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MW199270.1,MW199270.1,1955172.0,Totiviridae sp.,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[81707],['Nycteribiidae'],Metazoa,Arthropoda,Insecta,Diptera,Nycteribiidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
MW560186.1,MW560186.1,2820829.0,Rhizoctonia solani megabirnavirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Megabirnaviridae,Megabirnavirus,[456999],['Rhizoctonia solani'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
MW175880.1,MW175880.1,2818055.0,Neofusicoccum parvum victorivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[310453],['Neofusicoccum parvum'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Biota,Biota,Fungi,,Fungi
MW175879.1,MW175879.1,2818054.0,Neofusicoccum parvum victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[310453],['Neofusicoccum parvum'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Biota,Biota,Fungi,,Fungi
MW314841.1,MW314841.1,2810134.0,Beauveria bassiana chrysovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Chrysovirus,[176275],['Beauveria bassiana'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Biota,Biota,Fungi,,Fungi
MT035905.1,MT035905.1,2741636.0,Macrophomina phaseolina chrysovirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Chrysovirus,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
MN565670.1,MN565670.1,2748775.0,Erysiphe necator associated victorivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN565669.1,MN565669.1,2748774.0,Erysiphe necator associated victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN565667.1,MN565667.1,2748773.0,Erysiphe necator associated totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
GU108585.1,GU108585.1,908836.0,Grapevine associated totivirus-1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MN428833.1,MN428833.1,1756285.0,Maize associated totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
MN428829.1,MN428829.1,1756285.0,Maize associated totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
MN628294.1,MN628294.1,2719853.0,Erysiphales associated totivirus 23,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628293.1,MN628293.1,2719852.0,Erysiphales associated totivirus 22,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628292.1,MN628292.1,2719851.0,Erysiphales associated totivirus 21,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628291.1,MN628291.1,2719850.0,Erysiphales associated totivirus 20,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628290.1,MN628290.1,2719848.0,Erysiphales associated totivirus 19,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628289.1,MN628289.1,2719847.0,Erysiphales associated totivirus 18,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628288.1,MN628288.1,2719846.0,Erysiphales associated totivirus 17,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628286.1,MN628286.1,2719844.0,Erysiphales associated totivirus 15,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628285.1,MN628285.1,2719862.0,Erysiphales associated toti-like virus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628283.1,MN628283.1,2719842.0,Erysiphales associated totivirus 12,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628282.1,MN628282.1,2719841.0,Erysiphales associated totivirus 11,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628280.1,MN628280.1,2719860.0,Erysiphales associated totivirus 9,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628278.1,MN628278.1,2719859.0,Erysiphales associated totivirus 7,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628277.1,MN628277.1,2719858.0,Erysiphales associated totivirus 6,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628276.1,MN628276.1,2719857.0,Erysiphales associated totivirus 5,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628275.1,MN628275.1,2719856.0,Erysiphales associated totivirus 4,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628274.1,MN628274.1,2719855.0,Erysiphales associated totivirus 3,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628273.1,MN628273.1,2719849.0,Erysiphales associated totivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628272.1,MN628272.1,2719839.0,Erysiphales associated totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN628271.1,MN628271.1,2719854.0,Erysiphales associated totivirus 24,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[5121],['Erysiphe'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MH301088.1,MH301088.1,2516210.0,Botryosphaeria dothidea victorivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[55169],['Botryosphaeria dothidea'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,Biota,Biota,Fungi,,Fungi
MK758089.1,MK758089.1,2656733.0,Bipolaris maydis victorivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[5016],['Bipolaris maydis'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Biota,Biota,Fungi,,Fungi
MN053734.1,MN053734.1,2603435.0,Aedes aegypti totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7159],['Aedes aegypti'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
MN053720.1,MN053720.1,2607731.0,Aedes aegypti toti-like virus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7159],['Aedes aegypti'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
MH055436.1,MH055436.1,2461417.0,Maize-associated totivirus Anhui,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
MF372916.1,MF372916.1,2172039.0,Maize associated totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[4577],['Zea mays'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Biota,Biota,Viridiplantae,,Viridiplantae
MG647775.1,MG647775.1,2080260.0,Lonestar tick totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[6943],['Amblyomma americanum'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Amblyomma,Biota,Biota,Invertebrate,,Invertebrate
KY207364.1,KY207364.1,2045192.0,Puccinia striiformis totivirus 4,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[27350],['Puccinia striiformis'],Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Biota,Biota,Fungi,,Fungi
KY207363.1,KY207363.1,2045191.0,Puccinia striiformis totivirus 3,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[27350],['Puccinia striiformis'],Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Biota,Biota,Fungi,,Fungi
KY207362.1,KY207362.1,2045190.0,Puccinia striiformis totivirus 2,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[27350],['Puccinia striiformis'],Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Biota,Biota,Fungi,,Fungi
KY207361.1,KY207361.1,2045189.0,Puccinia striiformis totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[27350],['Puccinia striiformis'],Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Biota,Biota,Fungi,,Fungi
KY489970.1,KY489970.1,2048544.0,Saccharomyces kudriavzevii virus L-A-1082,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[114524],['Saccharomyces kudriavzevii'],Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Biota,Biota,Fungi,,Fungi
KY489969.1,KY489969.1,2048543.0,Saccharomyces uvarum virus L-A-10560,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[230603],['Saccharomyces uvarum'],Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Biota,Biota,Fungi,,Fungi
KY489965.1,KY489965.1,2048539.0,Saccharomyces paradoxus virus L-A-4650,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[27291],['Saccharomyces paradoxus'],Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Biota,Biota,Fungi,,Fungi
KY489963.1,KY489963.1,2048537.0,Saccharomyces paradoxus virus L-A-45,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[27291],['Saccharomyces paradoxus'],Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Biota,Biota,Fungi,,Fungi
KX148550.1,KX148550.1,1903415.0,Anopheles totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7165],['Anopheles gambiae'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Biota,Biota,Invertebrate,,Invertebrate
KP900901.1,KP900901.1,1708381.0,Phomopsis longicolla totivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Totivirus,[54899],['Phomopsis longicolla'],Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Biota,Biota,Fungi,,Fungi
KJ573505.1,KJ573505.1,1592572.0,Betachrysovirus botryosphaeriae,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Betachrysovirus,[55169],['Botryosphaeria dothidea'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,Biota,Biota,Fungi,,Fungi
KT601119.1,KT601119.1,1755794.0,Pleosporales megabirnavirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Megabirnaviridae,Megabirnavirus,[92860],['Pleosporales'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unclassified,Unclassified,Biota,Biota,Fungi,,Fungi
KF214786.1,KF214786.1,1497848.0,Papaya meleira virus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[3649],['Carica papaya'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Biota,Biota,Viridiplantae,,Viridiplantae
OM293970.1,OM293970.1,2937731.0,Aspergillus niger victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[5061],['Aspergillus niger'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Biota,Biota,Fungi,,Fungi
OK317696.1,OK317696.1,2907839.0,Corynespora cassiicola victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[59586],['Corynespora cassiicola'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Biota,Biota,Fungi,,Fungi
MK787250.1,MK787250.1,2741441.0,Macrophomina phaseolina victorivirus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
MN196675.1,MN196675.1,2699151.0,Shanghai totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7178],['Culex tritaeniorhynchus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
MN196674.1,MN196674.1,2699151.0,Shanghai totivirus,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Unclassified,[7178],['Culex tritaeniorhynchus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
KF791041.1,KF791041.1,1312445.0,Ustilaginoidea virens RNA virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[1159556],['Ustilaginoidea virens'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Ustilaginoidea,Biota,Biota,Fungi,,Fungi
JX524563.1,JX524563.1,1312445.0,Ustilaginoidea virens RNA virus 1,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,Victorivirus,[1159556],['Ustilaginoidea virens'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Ustilaginoidea,Biota,Biota,Fungi,,Fungi
