,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
MT757493.1,MT757493.1,2789622.0,Shenzhen bunya-like virus 2,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[6956],['Dermatophagoides pteronyssinus'],Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Pyroglyphidae,Dermatophagoides,Biota,Biota,Invertebrate,,Invertebrate
MW288200.1,MW288200.1,2792553.0,Neuropteran phenui-related virus OKIAV309,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Unclassified,[2857443],['Pseudomallada flavifrons flavifrons'],Metazoa,Arthropoda,Insecta,Neuroptera,Chrysopidae,Apertochrysa,Biota,Biota,Invertebrate,,Invertebrate
MN542375.1,MN542375.1,2789410.0,Limansky tick phlebovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[176092],['Hyalomma anatolicum'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MN542371.1,MN542371.1,2789421.0,Volzhskoe tick virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[34627],['Hyalomma marginatum'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MN542370.1,MN542370.1,2789421.0,Volzhskoe tick virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[34627],['Hyalomma marginatum'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MW039263.1,MW039263.1,2789453.0,Neuropteran phasma-related virus OKIAV248,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Feravirus,[417528],['Peyerimhoffina gracilis'],Metazoa,Arthropoda,Insecta,Neuroptera,Chrysopidae,Peyerimhoffina,Biota,Biota,Invertebrate,,Invertebrate
MW039262.1,MW039262.1,2789453.0,Neuropteran phasma-related virus OKIAV248,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Feravirus,[417528],['Peyerimhoffina gracilis'],Metazoa,Arthropoda,Insecta,Neuroptera,Chrysopidae,Peyerimhoffina,Biota,Biota,Invertebrate,,Invertebrate
MN793997.1,MN793997.1,2772294.0,Tulasnella bunyavirales-like 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tulasviridae,Orthotulasvirus,[5240],['Tulasnella'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Biota,Biota,Fungi,,Fungi
MT085097.1,MT085097.1,41118.0,Arenavirus sp.,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Arenavirus,[34854],['Rattus exulans'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT085093.1,MT085093.1,41118.0,Arenavirus sp.,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Arenavirus,[10114],['Rattus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT085085.1,MT085085.1,41118.0,Arenavirus sp.,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Arenavirus,[34854],['Rattus exulans'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MT861993.1,MT861993.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MT547998.1,MT547998.1,980895.0,Soybean vein necrosis virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,[3847],['Glycine max'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Biota,Biota,Viridiplantae,,Viridiplantae
MN764154.1,MN764154.1,2771489.0,Thrips tabaci bunya-like virus 3,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[161014],['Thrips tabaci'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Thrips,Biota,Biota,Invertebrate,,Invertebrate
MN764152.1,MN764152.1,2771478.0,Thrips tabaci associated bunyavirales 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[161014],['Thrips tabaci'],Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Thrips,Biota,Biota,Invertebrate,,Invertebrate
MT441739.1,MT441739.1,2771208.0,Rusne orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[64717],['Microtus oeconomus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Alexandromys,Biota,Biota,Chordata,Rodentia,Rodentia
MT441737.1,MT441737.1,2771208.0,Rusne orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[64717],['Microtus oeconomus'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Alexandromys,Biota,Biota,Chordata,Rodentia,Rodentia
MN752229.1,MN752229.1,2769516.0,Euproctis pseudoconspersa bunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[1510228],['Euproctis pseudoconspersa'],Metazoa,Arthropoda,Insecta,Lepidoptera,Erebidae,Euproctis,Biota,Biota,Invertebrate,,Invertebrate
MN972594.1,MN972594.1,2737675.0,Meram virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[72854],['Hyalomma aegyptium'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MT498816.1,MT498816.1,2755152.0,Parry's Creek phasivirus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phasivirus,[162997],['Culex annulirostris'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
MT498812.1,MT498812.1,2755159.0,Fitzroy Crossing tenui-like virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Horwuvirus,[162997],['Culex annulirostris'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
MN395656.1,MN395656.1,552554.0,Umbre virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MK204829.1,MK204829.1,552554.0,Umbre virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KP795076.1,KP795076.1,118655.0,Oropouche virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KP795090.1,KP795090.1,118655.0,Oropouche virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
KP795081.1,KP795081.1,118655.0,Oropouche virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MN163122.1,MN163122.1,2721854.0,Penshurt virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[9358],['Choloepus hoffmanni'],Metazoa,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MG792214.1,MG792214.1,2496585.0,Triniti virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[704162],['Trichoprosopon'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Trichoprosopon,Biota,Biota,Invertebrate,,Invertebrate
MG792208.1,MG792208.1,2496585.0,Triniti virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9989],['Rodentia'],Metazoa,Chordata,Mammalia,Rodentia,Unclassified,Unclassified,Biota,Biota,Chordata,Rodentia,Rodentia
MG792213.1,MG792213.1,2496585.0,Triniti virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[704162],['Trichoprosopon'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Trichoprosopon,Biota,Biota,Invertebrate,,Invertebrate
MG792207.1,MG792207.1,2496585.0,Triniti virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9989],['Rodentia'],Metazoa,Chordata,Mammalia,Rodentia,Unclassified,Unclassified,Biota,Biota,Chordata,Rodentia,Rodentia
MK883761.1,MK883761.1,2651812.0,Tatenale orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[29092],['Microtus agrestis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MN520757.1,MN520757.1,2716185.0,Grapevine associated cogu-like virus 3,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Laulavirus,[3603],['Vitis'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MN520751.1,MN520751.1,2716183.0,Grapevine associated cogu-like virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Coguvirus,[3603],['Vitis'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MN956774.2,MN956774.2,2169992.0,Brazilian mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MN560623.1,MN560623.1,2697641.0,Rondonia orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[480319],['Antricola delacruzi'],Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,Antricola,Biota,Biota,Invertebrate,,Invertebrate
MG637235.1,MG637235.1,883876.0,Luna mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[10112],['Mastomys natalensis'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Biota,Biota,Chordata,Rodentia,Rodentia
MN385577.1,MN385577.1,2843908.0,Emaravirus verbanni,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Fimoviridae,Emaravirus,[4443],['Camellia japonica'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
MN385573.1,MN385573.1,2843907.0,Emaravirus camelliae,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Fimoviridae,Emaravirus,[4443],['Camellia japonica'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
MN513376.1,MN513376.1,2665415.0,Flen bunya-like virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phasmaviridae,Orthophasmavirus,[120869],['Ochlerotatus cantans'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
MK037470.1,MK037470.1,2651592.0,Buffalo Bayou virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[28727],['Cyanocitta cristata'],Metazoa,Chordata,Aves,Passeriformes,Corvidae,Cyanocitta,Biota,Biota,Chordata,Aves,Aves
MG887749.1,MG887749.1,2485920.0,Penicillium roseopurpureum negative ssRNA virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Discoviridae,Orthodiscovirus,[69786],['Penicillium roseopurpureum'],Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Biota,Biota,Fungi,,Fungi
MK542664.1,MK542664.1,2654407.0,Traemmersee orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[29092],['Microtus agrestis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MK542663.1,MK542663.1,2654407.0,Traemmersee orthohantavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,[29092],['Microtus agrestis'],Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Biota,Biota,Chordata,Rodentia,Rodentia
MG573145.1,MG573145.1,2336744.0,Bregalaka virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[59275],['Phlebotomus perfiliewi'],Metazoa,Arthropoda,Insecta,Diptera,Psychodidae,Phlebotomus,Biota,Biota,Invertebrate,,Invertebrate
MG573144.1,MG573144.1,2336744.0,Bregalaka virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[59275],['Phlebotomus perfiliewi'],Metazoa,Arthropoda,Insecta,Diptera,Psychodidae,Phlebotomus,Biota,Biota,Invertebrate,,Invertebrate
MG573142.1,MG573142.1,2336745.0,Zaba virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[85758],['Phlebotomus neglectus'],Metazoa,Arthropoda,Insecta,Diptera,Psychodidae,Phlebotomus,Biota,Biota,Invertebrate,,Invertebrate
MK503850.1,MK503850.1,1933292.0,Groundnut ringspot orthotospovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,[3654],['Citrullus lanatus'],Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Citrullus,Biota,Biota,Viridiplantae,,Viridiplantae
MK503849.1,MK503849.1,1933292.0,Groundnut ringspot orthotospovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,[3654],['Citrullus lanatus'],Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Citrullus,Biota,Biota,Viridiplantae,,Viridiplantae
MK554672.1,MK554672.1,1608083.0,Tacheng Tick Virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH499472.1,MH499472.1,2530189.0,Lena River virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mobatvirus,[62276],['Sorex caecutiens'],Metazoa,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MN167501.1,MN167501.1,2600347.0,Browner virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Unclassified,[173827],['Stephanocircus'],Metazoa,Arthropoda,Insecta,Siphonaptera,Stephanocircidae,Stephanocircus,Biota,Biota,Invertebrate,,Invertebrate
MK507779.1,MK507779.1,2600106.0,Rhizoctonia solani bunya/phlebo-like virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[456999],['Rhizoctonia solani'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
MN163035.1,MN163035.1,2599343.0,Aphis citricidus bunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Unclassified,[223852],['Aphis citricidus'],Metazoa,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Biota,Biota,Invertebrate,,Invertebrate
MN163034.1,MN163034.1,2599343.0,Aphis citricidus bunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Unclassified,[223852],['Aphis citricidus'],Metazoa,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Biota,Biota,Invertebrate,,Invertebrate
MH735102.1,MH735102.1,159142.0,Douglas virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH735099.1,MH735099.1,11582.0,Aino virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH735095.1,MH735095.1,11582.0,Aino virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH735073.1,MH735073.1,70566.0,Akabane virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH735053.1,MH735053.1,66264.0,Tinaroo virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[469753],['Culicoides brevitarsis'],Metazoa,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Biota,Biota,Invertebrate,,Invertebrate
MH735052.1,MH735052.1,1819305.0,Thimiri orthobunyavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[1819548],['Culicoides histrio'],Metazoa,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Biota,Biota,Invertebrate,,Invertebrate
MH735035.1,MH735035.1,70566.0,Akabane virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9913],['Bos taurus'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH735031.1,MH735031.1,70566.0,Akabane virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[469753],['Culicoides brevitarsis'],Metazoa,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Biota,Biota,Invertebrate,,Invertebrate
MF154865.1,MF154865.1,1133363.0,Schmallenberg virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,[9940],['Ovis aries'],Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MH215287.1,MH215287.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH215279.1,MH215279.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH215286.1,MH215286.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH215282.1,MH215282.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH215278.1,MH215278.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MH688500.1,MH688500.1,1608040.0,Bole Tick Virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,[266040],['Hyalomma asiaticum'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MH688499.1,MH688499.1,1980519.0,Crimean-Congo hemorrhagic fever orthonairovirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[266040],['Hyalomma asiaticum'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,Biota,Biota,Invertebrate,,Invertebrate
MH620814.1,MH620814.1,2553071.0,Lampyris noctiluca bunyan-like virus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[41311],['Lampyris noctiluca'],Metazoa,Arthropoda,Insecta,Coleoptera,Lampyridae,Lampyris,Biota,Biota,Invertebrate,,Invertebrate
MK393931.1,MK393931.1,2555873.0,Xuan son mobatvirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mobatvirus,[270698],['Hipposideros cineraceus'],Metazoa,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Biota,Biota,Chordata,Chiroptera,Chiroptera
MK393930.1,MK393930.1,2555873.0,Xuan son mobatvirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mobatvirus,[270698],['Hipposideros cineraceus'],Metazoa,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Biota,Biota,Chordata,Chiroptera,Chiroptera
MG736233.1,MG736233.1,2479483.0,Rat mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MG736232.1,MG736232.1,2479483.0,Rat mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[35732],['Rattus tanezumi'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MG736231.1,MG736231.1,2479483.0,Rat mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
MG736229.1,MG736229.1,2479483.0,Rat mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[10116],['Rattus norvegicus'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Rattus,Biota,Biota,Chordata,Rodentia,Rodentia
KU976427.2,KU976427.2,1303862.0,Xuan son virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mobatvirus,[334201],['Hipposideros pomona'],Metazoa,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Biota,Biota,Chordata,Chiroptera,Chiroptera
MF141063.1,MF141063.1,2034337.0,Bronnoya virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[34613],['Ixodes ricinus'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
MF141062.1,MF141062.1,2034337.0,Bronnoya virus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Unclassified,Unclassified,[34613],['Ixodes ricinus'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
MF141060.1,MF141060.1,2034330.0,Norway phlebovirus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Ixovirus,[34613],['Ixodes ricinus'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
MF141046.1,MF141046.1,2034329.0,Norway nairovirus 1,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,[34613],['Ixodes ricinus'],Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Biota,Biota,Invertebrate,,Invertebrate
MG812683.1,MG812683.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MG812673.1,MG812673.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MG812667.1,MG812667.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
MG812653.1,MG812653.1,11620.0,Lassa mammarenavirus,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Primates,Primates
