,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
FJ438530.1,FJ438530.1,96491.0,Gill-associated virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Roniviridae,Okavirus,[6687],['Penaeus monodon'],Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Biota,Biota,Invertebrate,,Invertebrate
KM668213.1,KM668213.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
EU785043.1,EU785043.1,557595.0,Gill-associated virus genotype 4,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Roniviridae,Okavirus,[6687],['Penaeus monodon'],Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Biota,Biota,Invertebrate,,Invertebrate
EU785042.1,EU785042.1,557594.0,Gill-associated virus genotype 3,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Roniviridae,Okavirus,[6687],['Penaeus monodon'],Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Biota,Biota,Invertebrate,,Invertebrate
GU358696.1,GU358696.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW595225.1,MW595225.1,2866453.0,Praja virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Unclassified,[209866],['Praomys jacksoni'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Praomys,Biota,Biota,Chordata,Rodentia,Rodentia
MW595224.1,MW595224.1,2866453.0,Praja virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Unclassified,[209866],['Praomys jacksoni'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Praomys,Biota,Biota,Chordata,Rodentia,Rodentia
MW595222.1,MW595222.1,2866452.0,Lopma virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Unclassified,[2082264],['Lophuromys machangui'],Metazoa,Chordata,Mammalia,Rodentia,Muridae,Lophuromys,Biota,Biota,Chordata,Rodentia,Rodentia
MH447987.1,MH447987.1,1705352.0,Trionyx sinensis hemorrhagic syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Cremegaviridae,Sicregavirus,[13735],['Pelodiscus sinensis'],Metazoa,Chordata,Testudinata,Testudines,Trionychidae,Pelodiscus,Biota,Biota,Chordata,Reptilia,Reptilia
MK057532.1,MK057532.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK057531.1,MK057531.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KY373216.1,KY373216.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KY495781.1,KY495781.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KU978619.1,KU978619.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
KT033457.1,KT033457.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
JN662424.1,JN662424.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
JQ715697.1,JQ715697.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ712110.1,MZ712110.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9821],['Suidae'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Unclassified,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ146721.1,MZ146721.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ747442.1,MZ747442.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OM201184.1,OM201184.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OM201179.1,OM201179.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON462049.1,ON462049.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON462047.1,ON462047.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON462046.1,ON462046.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON462045.1,ON462045.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
ON462044.1,ON462044.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OM774426.1,OM774426.1,2599173.0,Nidovirales sp.,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[36150],['Cicadella viridis'],Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Cicadella,Biota,Biota,Invertebrate,,Invertebrate
MZ287322.1,MZ287322.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ287321.1,MZ287321.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ287315.1,MZ287315.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OM893855.1,OM893855.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL422842.1,OL422842.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL416130.1,OL416130.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL416127.1,OL416127.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL416125.1,OL416125.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL963972.1,OL963972.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9825],['Sus scrofa domesticus'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL771206.1,OL771206.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL516359.1,OL516359.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL516351.1,OL516351.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OL516348.1,OL516348.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
OK486524.1,OK486524.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MT093767.1,MT093767.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MT093764.1,MT093764.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW079495.1,MW079495.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9821],['Suidae'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Unclassified,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MT394494.1,MT394494.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MZ423536.1,MZ423536.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW115431.1,MW115431.1,1965066.0,Porcine reproductive and respiratory syndrome virus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK024327.1,MK024327.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK024326.1,MK024326.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK024325.1,MK024325.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK024324.1,MK024324.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW531679.1,MW531679.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9821],['Suidae'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Unclassified,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MW651975.1,MW651975.1,1965067.0,Porcine reproductive and respiratory syndrome virus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN927229.1,MN927229.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MT415062.1,MT415062.1,2810711.0,Hedgehog arterivirus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Unclassified,[9365],['Erinaceus europaeus'],Metazoa,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MT178233.1,MT178233.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN550991.1,MN550991.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK722380.1,MK722380.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[461326],['Aspidites ramsayi'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Aspidites,Biota,Biota,Chordata,Reptilia,Reptilia
MK722379.1,MK722379.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MK722375.1,MK722375.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[51751],['Python regius'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MK722374.1,MK722374.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[51751],['Python regius'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MK722373.1,MK722373.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MK722372.1,MK722372.1,2734628.0,Morelia viridis nidovirus 2,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MK722371.1,MK722371.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[51751],['Python regius'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MK722370.1,MK722370.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[1488551],['Python anchietae'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Python,Biota,Biota,Chordata,Reptilia,Reptilia
MK722365.1,MK722365.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[129333],['Morelia viridis'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MK722363.1,MK722363.1,2734627.0,Carpet python nidovirus 1,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Unclassified,Unclassified,[51896],['Morelia spilota'],Metazoa,Chordata,Lepidosauria,Squamata,Pythonidae,Morelia,Biota,Biota,Chordata,Reptilia,Reptilia
MN660069.1,MN660069.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN508192.1,MN508192.1,1118369.0,Wobbly possum disease virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Kappaarterivirus,[9337],['Trichosurus vulpecula'],Metazoa,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MN508189.1,MN508189.1,1118369.0,Wobbly possum disease virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Kappaarterivirus,[9337],['Trichosurus vulpecula'],Metazoa,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MN401750.1,MN401750.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK780824.1,MK780824.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN204505.1,MN204505.1,11047.0,Equine arteritis virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Alphaarterivirus,[9796],['Equus caballus'],Metazoa,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Biota,Biota,Chordata,Other Mammalia,Other Mammalia
MN073172.1,MN073172.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN073151.1,MN073151.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN073127.1,MN073127.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN073126.1,MN073126.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN073100.1,MN073100.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK396379.1,MK396379.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MN175678.1,MN175678.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK796165.1,MK796165.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK359280.1,MK359280.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
MK359268.1,MK359268.1,28344.0,Porcine reproductive and respiratory syndrome virus,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Arteriviridae,Betaarterivirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Artiodactyla,Artiodactyla
